hadithNum,mainID,takhreegIDs
3964,6285,"798,0,4562,0,5185,0,5859,0,6037,0,6285,0,6290,0,9597,0,9679,0,9686,0,17028,0,17030,0,17031,0,19087,0,19088,0,19089,0,19090,0,26869,0,44105,0,44107,0,44245,0,57240,0,60758,0,61000,0,61783,0,61784,0,64867,0,69614,0,69615,0,69616,0,73334,0,83939,0,84719,0,84720,0,84721,0,84722,0,86514,0,86515,0,86516,0,93289,0,96161,0,100951,0,102824,0,102825,0,106749,0,113163,0,126884,0,140855,0,176337,0,176350,0,176351,0,176518,0,176631,0,176872,0,176915,0,177052,0,177155,0,177189,0,177213,0,177232,0,177245,0,177806,0,177941,0,178462,0,183705,0,189561,0,189866,0,194349,0,194357,0,236925,0,250961,0,267144,0,275020,0,275027,0,280536,0,280546,0,280567,0,293811,0,295837,0,295838,0,306746,0,325635,0,325636,0,325637,0,325638,0,325639,0,325640,0,325641,0,325642,0,325643,0,325644,0,325645,0,325646,0,325647,0,325648,0,329920,0,332721,0,335471,0,338851,0"
3965,6286,"5182,0,6286,0,163726,0,202394,0"
3966,6287,"1561,0,6287,0,17033,0,33037,0,39501,0,143452,0"
3967,6288,"5061,0,6183,0,6288,0,17036,0,39068,0,163789,0,189151,0,189152,0,202053,0"
3968,6289,"4932,0,5908,0,6289,0,9702,0,17026,0,17027,0,44103,0,46215,0,54683,0,80498,0,80499,0,83724,0,83725,0,84372,0,96133,0,96134,0,118784,0,132724,0,140668,0,140669,0,140854,0,161629,0,161631,0,161632,0,162150,0,182693,0,186163,0,192908,0,193860,0,195967,0,212915,0,280571,0,286761,0,290570,0,290571,0,306744,0"
3969,6290,"798,0,4562,0,5185,0,5859,0,6037,0,6285,0,6290,0,9597,0,9679,0,9686,0,17028,0,17030,0,17031,0,19087,0,19088,0,19089,0,19090,0,26869,0,44105,0,44107,0,44245,0,57240,0,60758,0,61000,0,61783,0,61784,0,64867,0,69614,0,69615,0,69616,0,73334,0,83939,0,84719,0,84720,0,84721,0,84722,0,86514,0,86515,0,86516,0,93289,0,96161,0,100951,0,102824,0,102825,0,106749,0,113163,0,126884,0,140855,0,176337,0,176350,0,176351,0,176518,0,176631,0,176872,0,176915,0,177052,0,177155,0,177189,0,177213,0,177232,0,177245,0,177806,0,177941,0,178462,0,183705,0,189561,0,189866,0,194349,0,194357,0,236925,0,250961,0,267144,0,275020,0,275027,0,280536,0,280546,0,280567,0,293811,0,295837,0,295838,0,306746,0,325635,0,325636,0,325637,0,325638,0,325639,0,325640,0,325641,0,325642,0,325643,0,325644,0,325645,0,325646,0,325647,0,325648,0,329920,0,332721,0,335471,0,338851,0"
3970,6291,"5181,0,6291,0,9529,0,19196,0,19197,0,44338,0,59774,0,59778,0,80623,0,83824,0,83825,0,144309,0,169746,0,169864,0,169872,0,169901,0,169912,0,169913,0,169920,0,180696,0,267538,0,288653,0,288654,0,288655,0,288656,0,304422,0,304424,0,330354,0,332474,0,339692,0,340708,0"
3971,6293,"6293,0,13837,0,13838,0,13841,0,13842,0,18672,0,26893,0,26894,0,26897,0,26899,0,26901,0,26902,0,35798,0,35808,0,35814,0,35824,0,35826,0,35828,0,35835,0,52730,0,57223,0,66222,0,66224,0,66225,0,66229,0,66231,0,72895,0,75104,0,75106,0,75107,0,75111,0,75113,0,109637,0,118258,0,118259,0,118264,0,125026,0,125664,0,126167,0,126168,0,126169,0,126175,0,126176,0,126177,0,147098,0,147101,0,164682,0,164943,0,165259,0,165438,0,165439,0,165529,0,165701,0,182079,0,186818,0,193962,0,218167,0,218168,0,246498,0,246501,0,246508,0,246509,0,246513,0,283523,0,283541,0,283542,0,283546,0,283547,0,283549,0,294660,0,333495,0,334087,0,339014,0"
3972,6294,"6294,0,17162,0,39531,0,192486,0"
3973,6295,"6295,0,6296,0,13839,0,13840,0,21137,0,21138,0,23436,0,23437,0,23438,0,26907,0,26908,0,26910,0,26911,0,26912,0,35830,0,35831,0,66213,0,66214,0,66230,0,75095,0,75096,0,75112,0,90709,0,90711,0,90712,0,97196,0,97197,0,104920,0,104921,0,109636,0,126144,0,126145,0,126146,0,126147,0,126148,0,126149,0,126151,0,126152,0,147099,0,166353,0,166354,0,166355,0,174881,0,218176,0,246515,0,283524,0,283534,0,283535,0,283536,0,294658,0,294659,0,307131,0,307132,0"
3974,6296,"6295,0,6296,0,13839,0,13840,0,21137,0,21138,0,23436,0,23437,0,23438,0,26907,0,26908,0,26910,0,26911,0,26912,0,35830,0,35831,0,66213,0,66214,0,66230,0,75095,0,75096,0,75112,0,90709,0,90711,0,90712,0,97196,0,97197,0,104920,0,104921,0,109636,0,126144,0,126145,0,126146,0,126147,0,126148,0,126149,0,126151,0,126152,0,147099,0,166353,0,166354,0,166355,0,174881,0,218176,0,246515,0,283524,0,283534,0,283535,0,283536,0,294658,0,294659,0,307131,0,307132,0"
3975,6297,"1551,0,6297,0,66216,0,75100,0,104919,0,126182,0"
3976,6298,"1553,0,6298,0,6769,0,13834,0,13835,0,13836,0,21139,0,23434,0,23435,0,26226,0,26227,0,26895,0,26904,0,26905,0,26923,0,26924,0,35818,0,35833,0,66215,0,66217,0,66218,0,66219,0,75097,0,75098,0,75099,0,75101,0,90718,0,97195,0,109635,0,121527,0,126162,0,126163,0,126183,0,126184,0,126185,0,126186,0,126197,0,147094,0,147095,0,156577,0,156770,0,156796,0,156797,0,156851,0,201392,0,201393,0,201560,0,218170,0,218171,0,218187,0,218188,0,246506,0,283529,0,283530,0,283531,0,283532,0,315693,0,315717,0,315718,0,315719,0,315880,0,316045,0,316712,0,330290,0,332613,0,334014,0,337524,0"
3977,6299,"4720,0,4726,0,6299,0,6300,0,6303,0,18669,0,18670,0,18671,0,39132,0,84509,0,84642,0,134547,0,140687,0,140688,0,164841,0,193948,0"
3978,6300,"4720,0,4726,0,6299,0,6300,0,6303,0,18669,0,18670,0,18671,0,39132,0,84509,0,84642,0,134547,0,140687,0,140688,0,164841,0,193948,0"
3979,6302,"3605,0,4128,0,6302,0,8072,0,10190,0,11364,0,15754,0,15755,0,15756,0,15757,0,15758,0,15759,0,15760,0,15761,0,15762,0,15763,0,15764,0,15765,0,22229,0,38434,0,38438,0,47884,0,68756,0,79290,0,79291,0,79292,0,79293,0,79294,0,79295,0,79296,0,79850,0,82981,0,82982,0,84944,0,84945,0,84946,0,84947,0,84949,0,84951,0,84953,0,84955,0,84957,0,84958,0,84959,0,84963,0,91925,0,91926,0,91927,0,98193,0,106015,0,106016,0,110567,0,115214,0,117920,0,117921,0,117922,0,117923,0,136317,0,136318,0,136319,0,136320,0,136321,0,136322,0,136323,0,136324,0,140617,0,140731,0,140993,0,145090,0,145091,0,161528,0,161536,0,161633,0,161634,0,161665,0,161752,0,161905,0,161925,0,161929,0,161944,0,161970,0,161971,0,162014,0,162035,0,162072,0,162115,0,162117,0,162155,0,162158,0,162215,0,162249,0,162312,0,162351,0,162357,0,162383,0,182620,0,182623,0,182644,0,182660,0,184266,0,184267,0,184268,0,186025,0,186110,0,186128,0,186129,0,186205,0,186225,0,186281,0,227492,0,227521,0,256332,0,256333,0,280578,0,285969,0,285970,0,285971,0,285972,0,285976,0,285977,0,285978,0,285979,0,285980,0,285981,0,285982,0,285983,0,285984,0,285985,0,286912,0,291639,0,291640,0,291641,0,291642,0,293957,0,293958,0,293959,0,293960,0,293961,0,293962,0,294247,0,294248,0,294249,0,294250,0,294251,0,294252,0,294253,0,325085,0,330306,0,330934,0,331927,0,337620,0,337676,0,338116,0,340637,0"
3980,6303,"4720,0,4726,0,6299,0,6300,0,6303,0,18669,0,18670,0,18671,0,39132,0,84509,0,84642,0,134547,0,140687,0,140688,0,164841,0,193948,0"
3981,6305,"6305,0,35103,0,121494,0,164703,0,182153,0,187164,0,246755,0"
3982,6307,"4205,0,4273,0,4310,0,4350,0,4671,0,6175,0,6307,0,7066,0,7192,0,7194,0,10273,0,10294,0,11306,0,11307,0,11471,0,11531,0,19977,0,19978,0,19979,0,23969,0,23971,0,31374,0,38477,0,44247,0,44248,0,44251,0,80643,0,84749,0,84758,0,84759,0,84761,0,87957,0,88145,0,91883,0,95484,0,96138,0,101697,0,105990,0,110629,0,111184,0,135303,0,135486,0,136834,0,136877,0,142869,0,142870,0,142890,0,143701,0,144647,0,176065,0,176373,0,176777,0,176892,0,176917,0,177683,0,177684,0,177685,0,178341,0,178376,0,183712,0,189481,0,189862,0,190012,0,190013,0,190014,0,190016,0,190018,0,190019,0,190020,0,194389,0,206225,0,206228,0,211960,0,212096,0,224359,0,264461,0,264462,0,289048,0,289049,0,289050,0,289051,0,290087,0,290088,0,290089,0,290111,0,325695,0,325696,0,325697,0,325698,0,325700,0,325701,0,325702,0,325703,0,325704,0,325705,0,325706,0,325707,0,325708,0,325709,0,325710,0,325711,0,325712,0,325713,0,325714,0,325715,0,325717,0,325718,0,325722,0,325726,0,325728,0,325746,0,336283,0"
3983,6308,
3984,6309,"5390,0,6309,0,7067,0,7196,0,44253,0,179170,0,179171,0,181992,0,325723,0,328659,0"
3985,6310,"6310,0,7198,0,325770,0,325771,0"
3986,6311,"5585,0,6311,0,9526,0,19198,0,19202,0,19203,0,41646,0,44336,0,59771,0,59775,0,144311,0,189461,0,189724,0,288643,0,293549,0,304415,0"
3987,6312,"6312,0,7203,0,7205,0,19199,0,19200,0,144312,0,267558,0,325741,0,325742,0,325743,0,325744,0,325745,0"
3988,6314,"1404,0,1714,0,6314,0,11474,0,11800,0,21156,0,30498,0,42335,0,66198,0,74969,0,74971,0,87208,0,87209,0,94444,0,122512,0,126717,0,168025,0,168039,0,168051,0,184345,0,199168,0,237031,0,306579,0,306580,0,306581,0,306582,0"
3989,6315,"2896,0,2897,0,2898,0,4974,0,6315,0,15147,0,15148,0,30109,0,37595,0,91680,0,97617,0,105326,0,129510,0,129546,0,129611,0,129658,0,140626,0,162861,0,164064,0,164188,0,187921,0,188140,0,202820,0,285352,0"
3990,6316,"2968,0,2970,0,2972,0,2974,0,4172,0,4630,0,4728,0,6316,0,8386,0,8387,0,8525,0,8526,0,8528,0,14937,0,14938,0,14939,0,14940,0,14941,0,14942,0,14943,0,14944,0,14945,0,21585,0,21587,0,23662,0,29308,0,29310,0,29322,0,29323,0,37998,0,38012,0,38014,0,38017,0,67986,0,67997,0,67998,0,68000,0,70131,0,77563,0,77574,0,77575,0,77577,0,79072,0,91499,0,97672,0,97673,0,105384,0,105385,0,112282,0,130921,0,131000,0,131001,0,131002,0,131003,0,131004,0,131005,0,131015,0,131016,0,131017,0,131018,0,142325,0,148166,0,174222,0,174265,0,174266,0,174267,0,174272,0,174288,0,174312,0,174324,0,180552,0,180553,0,183897,0,222715,0,222716,0,253766,0,285441,0,285442,0,285443,0,285444,0"
3991,6317,"5639,0,6317,0,6318,0,39664,0,141627,0,169783,0,169784,0,169893,0,280600,0,292503,0,296869,0"
3992,6318,"5639,0,6317,0,6318,0,39664,0,141627,0,169783,0,169784,0,169893,0,280600,0,292503,0,296869,0"
3993,6319,"5638,0,6319,0,6320,0,6321,0,7376,0,17295,0,17297,0,17298,0,17299,0,17300,0,24714,0,39813,0,43141,0,43143,0,43145,0,72241,0,88400,0,88401,0,88403,0,103029,0,103030,0,118705,0,131347,0,131348,0,131349,0,134590,0,138990,0,154208,0,154209,0,164683,0,164817,0,164834,0,165029,0,165204,0,165314,0,165331,0,165443,0,182069,0,184853,0,184907,0,187151,0,193970,0,193981,0,280592,0,280597,0,292500,0,292501,0,292502,0,332026,0,336780,0"
3994,6320,"5638,0,6319,0,6320,0,6321,0,7376,0,17295,0,17297,0,17298,0,17299,0,17300,0,24714,0,39813,0,43141,0,43143,0,43145,0,72241,0,88400,0,88401,0,88403,0,103029,0,103030,0,118705,0,131347,0,131348,0,131349,0,134590,0,138990,0,154208,0,154209,0,164683,0,164817,0,164834,0,165029,0,165204,0,165314,0,165331,0,165443,0,182069,0,184853,0,184907,0,187151,0,193970,0,193981,0,280592,0,280597,0,292500,0,292501,0,292502,0,332026,0,336780,0"
3995,6321,"5638,0,6319,0,6320,0,6321,0,7376,0,17295,0,17297,0,17298,0,17299,0,17300,0,24714,0,39813,0,43141,0,43143,0,43145,0,72241,0,88400,0,88401,0,88403,0,103029,0,103030,0,118705,0,131347,0,131348,0,131349,0,134590,0,138990,0,154208,0,154209,0,164683,0,164817,0,164834,0,165029,0,165204,0,165314,0,165331,0,165443,0,182069,0,184853,0,184907,0,187151,0,193970,0,193981,0,280592,0,280597,0,292500,0,292501,0,292502,0,332026,0,336780,0"
3996,6322,"6322,0,17301,0,17302,0,39668,0,131350,0,180792,0,280866,0"
3997,6323,"6323,0,9979,0,43757,0,106901,0,143473,0,168804,0,168805,0,168806,0,278804,0,323027,0,323028,0"
3998,6324,"2764,0,4421,0,6324,0,6343,0,6344,0,23734,0,29817,0,29818,0,39809,0,67925,0,77499,0,77500,0,84202,0,84625,0,91375,0,92823,0,92824,0,95390,0,131200,0,131201,0,131313,0,131345,0,131346,0,135933,0,135934,0,140943,0,141141,0,141617,0,141620,0,141650,0,143376,0,170173,0,170174,0,170185,0,170189,0,170193,0,170194,0,184975,0,224315,0,252260,0,279671,0,280583,0,280593,0,287860,0,289197,0,292495,0,292496,0,292497,0,292498,0,294254,0,294255,0,296876,0,322124,0,322125,0,322126,0,323261,0"
3999,6325,"2952,0,2954,0,2956,0,2958,0,2959,0,6325,0,6352,0,6353,0,6741,0,8793,0,8852,0,10340,0,14964,0,14965,0,14966,0,14967,0,14968,0,14969,0,14970,0,14971,0,21799,0,21800,0,21801,0,23677,0,29391,0,29394,0,29396,0,38019,0,38021,0,38023,0,38024,0,38026,0,38027,0,38029,0,38031,0,38033,0,38035,0,68040,0,77617,0,78044,0,78045,0,78046,0,78047,0,87564,0,87565,0,91505,0,91506,0,91507,0,91509,0,91510,0,97866,0,101432,0,101433,0,101434,0,101435,0,112260,0,112261,0,114334,0,114335,0,114336,0,114337,0,114338,0,128311,0,129506,0,129973,0,129974,0,129975,0,129976,0,129977,0,129978,0,129979,0,130852,0,130853,0,130854,0,130987,0,130996,0,131198,0,131404,0,137970,0,148201,0,148202,0,148203,0,148204,0,148205,0,169279,0,169284,0,169285,0,169286,0,169287,0,169288,0,169289,0,169291,0,169294,0,169295,0,169297,0,169298,0,169299,0,169300,0,169301,0,169302,0,169306,0,169309,0,181127,0,181130,0,184226,0,184227,0,252927,0,286360,0,286361,0,286362,0,286363,0,286364,0,286365,0,286366,0,286367,0,286368,0,286369,0,286370,0,286371,0,286372,0,320870,0,320872,0,320873,0,320874,0,320875,0,320876,0,320877,0,320878,0,320879,0,320881,0,320882,0,320883,0,320884,0,320885,0,320886,0,320887,0,320888,0,320889,0,320890,0,320891,0,320892,0,320893,0,320894,0,320895,0,320899,0,320900,0,320901,0,320902,0,320903,0,320904,0,320905,0,320907,0,320908,0,320909,0,320910,0,320913,0,320915,0,320917,0,320918,0,320968,0,320969,0,320970,0,320971,0,320972,0,321033,0,321034,0,321036,0,321039,0,321040,0,329659,0,330689,0,330983,0,336893,0"
4000,6326,"6326,0,134749,0"
4001,6327,"6327,0,17307,0,323220,0"
4002,6328,"6328,0,6329,0,6330,0,17306,0,175503,0,323218,0,323219,0"
4003,6329,"6328,0,6329,0,6330,0,17306,0,175503,0,323218,0,323219,0"
4004,6330,"6328,0,6329,0,6330,0,17306,0,175503,0,323218,0,323219,0"
4005,6331,"2449,0,6331,0,9818,0,9859,0,14517,0,14518,0,14519,0,23584,0,28777,0,31952,0,36616,0,67463,0,75545,0,91152,0,110383,0,122330,0,128235,0,134886,0,170453,0,170457,0,170476,0,170757,0,170768,0,180791,0,198736,0,221180,0,246994,0,293130,0,319238,0"
4006,6332,"4794,0,6332,0,17310,0,59996,0,138993,0,138994,0,167313,0,167321,0,289385,0"
4007,6333,"6333,0,13894,0,13895,0,27840,0,33133,0,33135,0,65984,0,74758,0,90498,0,104953,0,109406,0,125713,0,125718,0,125719,0,146927,0,167350,0,167403,0,180989,0,242904,0,307960,0,335991,0"
4008,6334,"4026,0,4795,0,4818,0,4928,0,5772,0,6334,0,6358,0,6361,0,6362,0,6375,0,8536,0,9523,0,9817,0,10625,0,11092,0,11095,0,17121,0,17122,0,17132,0,17133,0,17135,0,17308,0,17309,0,17555,0,17556,0,19000,0,17134,0,24402,0,36454,0,39116,0,40633,0,43923,0,44391,0,44394,0,57249,0,57256,0,68504,0,69864,0,78385,0,83104,0,86704,0,86705,0,87276,0,92468,0,92801,0,99036,0,112433,0,133021,0,134816,0,138792,0,138991,0,138992,0,140805,0,141045,0,141202,0,142383,0,142732,0,144235,0,144298,0,167357,0,167358,0,167364,0,167366,0,167368,0,167369,0,167371,0,167374,0,167381,0,167390,0,167395,0,167396,0,167406,0,167407,0,180992,0,212943,0,274822,0,280620,0,280753,0,288044,0,288045,0,289198,0,291598,0,296878,0,303976,0,307917,0,307918,0,307919,0,307920,0,307921,0,307922,0,307923,0,307924,0,307931,0,307938,0,307940,0,307942,0,307945,0,307953,0,307958,0,307977,0,307997,0,308000,0,308002,0,308003,0,308010,0,308011,0,308017,0,308020,0,308022,0,329349,0"
4009,6335,
4010,6336,"2231,0,6336,0,7379,0,9379,0,9463,0,10258,0,11889,0,11890,0,11891,0,24199,0,38791,0,38793,0,69372,0,69373,0,69439,0,78855,0,78856,0,78924,0,93531,0,93595,0,98909,0,98939,0,100862,0,106238,0,110815,0,138176,0,142824,0,143190,0,167215,0,167216,0,167217,0,167219,0,167220,0,167221,0,167222,0,175860,0,181309,0,184402,0,186535,0,231184,0,231358,0,231370,0,235541,0,235546,0,250991,0,290194,0,290195,0,301568,0,301569,0,301570,0,301571,0,301572,0,301573,0,301574,0,301575,0,301576,0,301577,0,301578,0,301579,0,301580,0,301581,0,301582,0,301583,0,301584,0,301585,0"
4011,6337,"6337,0,7366,0,17080,0,17081,0,17082,0,30858,0,30860,0,42881,0,56282,0,56284,0,88386,0,88393,0,101811,0,131209,0,131210,0,141623,0,141624,0,162704,0,162863,0,163270,0,163529,0,163743,0,164140,0,164414,0,187981,0,188094,0,188252,0,188254,0,188301,0,194055,0,202623,0,202663,0,202664,0,280581,0,280619,0,280684,0,294439,0,294440,0,294441,0,296869,0,296870,0,296871,0,332172,0,336922,0,339059,0"
4012,6338,"6338,0,223147,0,306719,0"
4013,6339,"6339,0,123294,0"
4014,6340,"372,0,381,0,4828,0,6340,0,6360,0,8352,0,8360,0,8466,0,20670,0,32424,0,32430,0,64047,0,72412,0,81587,0,108583,0,119728,0,166467,0,166468,0,166740,0,183913,0,214198,0,237680,0,237681,0,282107,0,282108,0,308239,0,308240,0,308241,0,308242,0,308243,0,308244,0,308245,0,308246,0,308247,0"
4015,6341,"6341,0,124710,0,244754,0"
4016,6342,"6342,0,7365,0,7754,0,21190,0,42879,0,88388,0,101810,0,150528,0,185082,0,194881,0,194882,0"
4017,6343,"2764,0,4421,0,6324,0,6343,0,6344,0,23734,0,29817,0,29818,0,39809,0,67925,0,77499,0,77500,0,84202,0,84625,0,91375,0,92823,0,92824,0,95390,0,131200,0,131201,0,131313,0,131345,0,131346,0,135933,0,135934,0,140943,0,141141,0,141617,0,141620,0,141650,0,143376,0,170173,0,170174,0,170185,0,170189,0,170193,0,170194,0,184975,0,224315,0,252260,0,279671,0,280583,0,280593,0,287860,0,289197,0,292495,0,292496,0,292497,0,292498,0,294254,0,294255,0,296876,0,322124,0,322125,0,322126,0,323261,0"
4018,6344,"2764,0,4421,0,6324,0,6343,0,6344,0,23734,0,29817,0,29818,0,39809,0,67925,0,77499,0,77500,0,84202,0,84625,0,91375,0,92823,0,92824,0,95390,0,131200,0,131201,0,131313,0,131345,0,131346,0,135933,0,135934,0,140943,0,141141,0,141617,0,141620,0,141650,0,143376,0,170173,0,170174,0,170185,0,170189,0,170193,0,170194,0,184975,0,224315,0,252260,0,279671,0,280583,0,280593,0,287860,0,289197,0,292495,0,292496,0,292497,0,292498,0,294254,0,294255,0,296876,0,322124,0,322125,0,322126,0,323261,0"
4019,6345,"4390,0,6345,0,7472,0,8200,0,11106,0,17323,0,17324,0,41224,0,41226,0,84423,0,85175,0,85177,0,88539,0,93086,0,101868,0,111960,0,139000,0,139001,0,141653,0,176886,0,177257,0,177263,0,177357,0,178388,0,206182,0,224422,0,280598,0,333802,0,340216,0"
4020,6346,"2680,0,2681,0,2762,0,2785,0,2941,0,2942,0,2948,0,2950,0,6346,0,6347,0,6348,0,15094,0,15095,0,15096,0,15097,0,15098,0,15102,0,21614,0,29525,0,38058,0,50886,0,50887,0,67891,0,68054,0,68170,0,77465,0,77631,0,77740,0,77741,0,77742,0,105486,0,129557,0,129596,0,129654,0,130397,0,131199,0,131204,0,131205,0,147995,0,147997,0,147999,0,148016,0,148018,0,154891,0,155006,0,155007,0,155232,0,155406,0,155557,0,155575,0,155708,0,155734,0,155762,0,155922,0,156646,0,156687,0,156810,0,184195,0,190589,0,190780,0,200955,0,201253,0,201677,0,201678,0,202347,0,285338,0,285339,0,285340,0,285518,0,285545,0,285546,0,285548,0,285762,0,292305,0,292309,0,294163,0,294164,0,316766,0,339967,0"
4021,6347,"2680,0,2681,0,2762,0,2785,0,2941,0,2942,0,2948,0,2950,0,6346,0,6347,0,6348,0,15094,0,15095,0,15096,0,15097,0,15098,0,15102,0,21614,0,29525,0,38058,0,50886,0,50887,0,67891,0,68054,0,68170,0,77465,0,77631,0,77740,0,77741,0,77742,0,105486,0,129557,0,129596,0,129654,0,130397,0,131199,0,131204,0,131205,0,147995,0,147997,0,147999,0,148016,0,148018,0,154891,0,155006,0,155007,0,155232,0,155406,0,155557,0,155575,0,155708,0,155734,0,155762,0,155922,0,156646,0,156687,0,156810,0,184195,0,190589,0,190780,0,200955,0,201253,0,201677,0,201678,0,202347,0,285338,0,285339,0,285340,0,285518,0,285545,0,285546,0,285548,0,285762,0,292305,0,292309,0,294163,0,294164,0,316766,0,339967,0"
4022,6348,"2680,0,2681,0,2762,0,2785,0,2941,0,2942,0,2948,0,2950,0,6346,0,6347,0,6348,0,15094,0,15095,0,15096,0,15097,0,15098,0,15102,0,21614,0,29525,0,38058,0,50886,0,50887,0,67891,0,68054,0,68170,0,77465,0,77631,0,77740,0,77741,0,77742,0,105486,0,129557,0,129596,0,129654,0,130397,0,131199,0,131204,0,131205,0,147995,0,147997,0,147999,0,148016,0,148018,0,154891,0,155006,0,155007,0,155232,0,155406,0,155557,0,155575,0,155708,0,155734,0,155762,0,155922,0,156646,0,156687,0,156810,0,184195,0,190589,0,190780,0,200955,0,201253,0,201677,0,201678,0,202347,0,285338,0,285339,0,285340,0,285518,0,285545,0,285546,0,285548,0,285762,0,292305,0,292309,0,294163,0,294164,0,316766,0,339967,0"
4023,6349,
4024,6350,"2619,0,2917,0,4757,0,5931,0,6282,0,6350,0,6417,0,6481,0,9916,0,11459,0,16959,0,16960,0,16961,0,19059,0,19060,0,29575,0,37747,0,37749,0,44059,0,60315,0,78191,0,78192,0,83913,0,84290,0,86806,0,91564,0,91565,0,99177,0,105534,0,111852,0,112127,0,118283,0,130356,0,130357,0,170449,0,170450,0,170471,0,170472,0,170474,0,170486,0,170488,0,170758,0,170759,0,184237,0,184238,0,184239,0,193383,0,198715,0,198716,0,198717,0,198721,0,198722,0,198747,0,224072,0,271836,0,275030,0,276369,0,280574,0,280742,0,280865,0,325558,0,325559,0,331457,0,339592,0,339767,0"
4025,6351,"5138,0,5139,0,6351,0,7380,0,11226,0,11227,0,17076,0,17077,0,17078,0,17079,0,88396,0,118789,0,141625,0,166721,0,166722,0,183874,0,185408,0,280590,0,281638,0,281682,0,295888,0,295889,0,295890,0,307092,0,307093,0,307094,0,307095,0,307096,0,307097,0,307098,0,307099,0,340489,0"
4026,6352,"2952,0,2954,0,2956,0,2958,0,2959,0,6325,0,6352,0,6353,0,6741,0,8793,0,8852,0,10340,0,14964,0,14965,0,14966,0,14967,0,14968,0,14969,0,14970,0,14971,0,21799,0,21800,0,21801,0,23677,0,29391,0,29394,0,29396,0,38019,0,38021,0,38023,0,38024,0,38026,0,38027,0,38029,0,38031,0,38033,0,38035,0,68040,0,77617,0,78044,0,78045,0,78046,0,78047,0,87564,0,87565,0,91505,0,91506,0,91507,0,91509,0,91510,0,97866,0,101432,0,101433,0,101434,0,101435,0,112260,0,112261,0,114334,0,114335,0,114336,0,114337,0,114338,0,128311,0,129506,0,129973,0,129974,0,129975,0,129976,0,129977,0,129978,0,129979,0,130852,0,130853,0,130854,0,130987,0,130996,0,131198,0,131404,0,137970,0,148201,0,148202,0,148203,0,148204,0,148205,0,169279,0,169284,0,169285,0,169286,0,169287,0,169288,0,169289,0,169291,0,169294,0,169295,0,169297,0,169298,0,169299,0,169300,0,169301,0,169302,0,169306,0,169309,0,181127,0,181130,0,184226,0,184227,0,252927,0,286360,0,286361,0,286362,0,286363,0,286364,0,286365,0,286366,0,286367,0,286368,0,286369,0,286370,0,286371,0,286372,0,320870,0,320872,0,320873,0,320874,0,320875,0,320876,0,320877,0,320878,0,320879,0,320881,0,320882,0,320883,0,320884,0,320885,0,320886,0,320887,0,320888,0,320889,0,320890,0,320891,0,320892,0,320893,0,320894,0,320895,0,320899,0,320900,0,320901,0,320902,0,320903,0,320904,0,320905,0,320907,0,320908,0,320909,0,320910,0,320913,0,320915,0,320917,0,320918,0,320968,0,320969,0,320970,0,320971,0,320972,0,321033,0,321034,0,321036,0,321039,0,321040,0,329659,0,330689,0,330983,0,336893,0"
